acure_bl_nuc,acure_ait_width,acure_cloud_ph,acure_carb_ff_ems,acure_carb_ff_ems_eur,acure_carb_ff_ems_nam,acure_carb_ff_ems_chi,acure_carb_ff_ems_asi,acure_carb_ff_ems_mar,acure_carb_ff_ems_r,acure_carb_bb_ems,acure_carb_bb_ems_sam,acure_carb_bb_ems_naf,acure_carb_bb_ems_saf,acure_carb_bb_ems_bnh,acure_carb_bb_ems_rnh,acure_carb_bb_ems_rsh,acure_carb_res_ems,acure_carb_res_ems_chi,acure_carb_res_ems_asi,acure_carb_res_ems_afr,acure_carb_res_ems_lat,acure_carb_res_ems_r,acure_carb_ff_diam,acure_carb_bb_diam,acure_carb_res_diam,acure_prim_so4_diam,acure_sea_spray,acure_anth_so2,acure_anth_so2_chi,acure_anth_so2_asi,acure_anth_so2_eur,acure_anth_so2_nam,acure_anth_so2_r,acure_volc_so2,acure_bvoc_soa,acure_dms,acure_prim_moc,acure_dry_dep_ait,acure_dry_dep_acc,acure_dry_dep_so2,acure_kappa_oc,acure_sig_w,acure_rain_frac,acure_cloud_ice_thresh,acure_convective_plume_scavenging,acure_scav_diam,acure_bc_ri,acure_oxidants_oh,acure_oxidants_o3,bparam,two_d_fsd_factor,c_r_correl,acure_autoconv_exp_lwp,acure_autoconv_exp_nd,dbsdtbs_turb_0,ai,m_ci,a_ent_1_rp,acure_pcalc_index
0.117200150281966,1.6773473543061,2.49001000352345e-05,1,0.512667919791982,0.571892835816149,1.19251955140206,0.921529515143694,0.718170784454186,0.643144263495159,1,0.288948584114308,0.342950235151053,1.57514021920131,0.621991213042775,1.20091633949845,2.5069292990087,1,0.892741158936209,0.33045581211459,3.01073954257019,0.256489112622177,1.35444478975608,54.3071734541796,156.575855920739,92.2627767473738,39.4607509917937,0.33353248469849,1,1.49821408280021,1.4579030385511,0.80417735971072,0.785143520588325,0.602247906996464,2.33243296369565,0.642811230473773,1.94355896807851,0.494451974568951,1.69407453110536,0.750055826940123,2.36171341550041,0.555929262208413,1.36152977929422,0.461824114072881,0.252209492367873,0.298013880675704,146.914615370913,12,0.707740301555125,1.11565119095353,-0.146402257562792,1.92714125704477,0.756027351140801,2.20475399777104,-2.12308393461316,2.06154453025474e-05,0.0372015221960439,0.88603799865262,0.466309423418603,12
0.176195006349735,1.43957879736418,1.80861084772759e-06,1,0.670502681977413,0.990501821907898,0.663254704845765,1.86582862057757,0.554263771061312,0.900173239984864,1,0.539959327545054,1.57524129442553,2.54448724675401,2.34723801491563,0.312222762498516,2.71436066588497,1,3.58897825272111,3.09353963400607,0.348797175698552,0.409685086677873,2.40608960493248,83.5223257816086,259.409781965592,441.251507645419,59.1971547939802,0.309397871377221,1,0.839137739535104,0.672815610127526,0.931621070748667,1.01923745888434,1.1598293954284,2.36350347114037,3.27012861722471,1.61974621715546,2.39925456713633,0.763567071837119,0.585809795264542,0.746556842332737,0.580183448712467,1.72920998570808,0.411991586493467,0.192408401968463,0.045315143582386,85.2056945230388,13,0.766168252093132,1.18241913982701,-0.131348677935741,1.93601984099148,0.00315124157337966,2.67400912864017,-1.37341153943697,0.000630054940054457,0.0345303426263352,2.46398850411775,0.175720076346775,13
1.22795622140827,1.5042402948915,2.5012263530135e-05,1,1.98108764012557,1.55887969019433,0.60917208687248,0.629055196343096,1.64573913571994,1.29387263049749,1,0.315505792558013,2.88505473447195,3.53278999650296,0.26820261693409,0.76937170217852,0.686652608414384,1,0.324956391382038,0.94944191207301,1.46485578237445,0.295761521129046,2.31251234097815,76.9562074145757,165.584971222035,368.288626278453,22.1453491753678,1.83516125806864,1,1.1806060173554,0.607107460316892,1.27316252977576,1.49383767843647,1.33237206183677,2.0985717124596,1.71741894564714,2.78317366049793,2.80607058832924,0.701159847883089,2.14267569445118,1.699479021032,0.205105454877067,0.267607437169641,0.671196609608084,0.146813921704647,0.0794591751723758,141.803933212389,14,1.09424022866665,1.15769493769712,-0.142216855434107,1.86113023718444,0.260397101517748,2.24756439349178,-1.52416219939764,0.000111528052899742,0.00947900185723295,1.00590705691954,0.351019417764197,14
8.11422454129025,1.53048722767605,5.7993052959397e-06,1,1.61729904719128,0.599254037461883,0.66777617447699,1.50408572647833,1.60491945819014,1.46667573677535,1,2.64570820535826,0.323253372437852,0.273567517366531,0.305447759261282,0.624803371523652,2.04306662124964,1,2.98920831192712,3.96718216750164,0.608371673884656,1.09552048852452,2.71208714187301,80.0496094202264,220.050919143537,251.732389103625,58.073180063082,0.485424009892136,1,0.708475101227564,1.10670045063069,0.68662334668605,0.881251459663567,0.726264273697995,1.76032730267789,2.82437965009694,0.351598578105815,0.537775862663339,1.91657564102253,5.1202862076116,4.78128909569305,0.238143565111794,0.380023518593709,0.49201913171494,0.233154403001516,0.276554638622499,95.0052947893007,15,1.01361519390586,0.723480911233526,-0.147956109363844,1.08217019629228,0.391193267742798,2.60681955524677,-1.78749739814621,0.000150759107517058,0.045986602147015,2.85655924446386,0.0671453066569139,15
8.3021507741161,1.59600520209339,2.11264967328338e-05,1,0.949571375922947,0.898701098693293,1.66892111974117,1.38913909214318,1.93214774087551,1.70669956020069,1,0.921634092041222,0.254929791947424,2.50421561779565,0.756729582396296,0.368390319980383,0.347029097537409,1,3.67124485507317,3.11972526937143,3.72425874374779,3.21046875895889,0.309429682592729,62.4564917944221,218.947889037533,183.250258109138,82.4558857579686,0.447484854168305,1,0.810788844394172,1.38451140827338,1.02397033507743,1.36126269980597,1.35663435951747,1.06401144817956,0.763598205084289,0.657262590185433,3.3875653809761,1.33291922543207,0.185280729175802,2.44003463539753,0.497598831212248,1.47512873108949,0.491713400166592,0.100278008881864,0.103729238816068,102.58310152703,16,0.702822971006548,1.16255487201856,-0.137674455717299,1.67759653333846,0.962366806712892,2.73446932570412,-2.92420924427003,0.000914961315807636,0.00285725284583946,0.32677997792228,0.384740920841445,16
0.941206848281781,1.73333843083779,1.87413025277661e-05,1,0.861396192347718,0.516016703208093,1.28237080196593,1.07939812631183,1.44630501775346,1.99358574863854,1,0.501615389136757,0.690888518518343,3.92748621369132,2.70370146665223,2.78888239703989,0.364430009602527,1,0.274717588022571,1.15493123320995,0.879304633102244,0.285858221355615,0.542663014788795,33.86752180575,91.769369783803,121.763218663393,54.9839833559957,2.76969052174009,1,1.03518834095789,1.1645290213076,1.00721119623307,0.620089612463756,0.781621869574089,1.83573212534321,1.53390208176418,2.98708104624851,0.410167964571231,1.76022555204492,0.557881332276644,0.366110193505695,0.551700598479774,0.295477920184592,0.304465974319188,0.441895691746723,0.407705807955577,145.714102709156,17,0.933270425114337,1.26955950971417,-0.14866907700953,1.55631362214814,0.257665589294228,2.94601441108127,-1.49733321726897,0.000594799871861173,0.0099913181958543,1.74746232552294,0.0248306819827623,17
6.74104687477465,1.78987074465489,2.45390470295002e-05,1,0.99817781740505,1.73633007765177,1.73030776330108,0.915145588246637,0.553605699703412,1.21247982179947,1,0.304699537844643,3.33321431664112,0.322564140524362,0.277816668811156,0.304631648879014,0.298041130298234,1,1.16696889204717,0.504007954265619,0.273261058220867,0.835650765457942,1.51570268706852,30.7766759413764,282.503961455527,441.948404099287,81.6768325869297,0.404999813459655,1,0.91957691127629,0.866211519488069,1.19313551907774,0.879295540289484,1.15116003970828,0.775897639823313,1.07359515701003,0.430342979186053,4.10203907779096,0.512242926664912,0.113717758384321,1.21797621934076,0.326236200255849,1.60432005864139,0.579185514981911,0.344099852859077,0.0357645082844854,84.9984458924657,18,0.722376341283652,0.766737411239487,-0.136675097821629,1.02786530379057,0.305816531521424,2.53465895271089,-1.74171333067879,0.00070510922809852,0.0439827414011923,1.60046964042415,0.403876170355692,18
1.82769331427076,1.22638189873361,4.16990697153152e-06,1,0.588951619251966,0.564511370358065,0.566678271190375,1.67622642133113,0.981125858718706,0.629393815225,1,0.539545033153222,0.359356581441413,0.721002723113368,1.81442721409336,0.251870547157838,1.527130910726,1,1.91042326698676,2.30533707695748,3.5310259071747,3.68838914410326,1.86098806481577,87.9718598013604,93.004705444941,242.70460345927,37.0135981489225,1.64796756178148,1,0.911035973327271,1.39053219632053,0.794415943818866,1.17546181789958,1.35012617378689,1.29066087017825,1.07940758159687,2.23484706391956,2.00396492929862,1.9038854467184,2.77466329188753,0.212086995551645,0.42886807293589,0.773518403901469,0.493667464427287,0.154465622549218,0.333296081569831,122.667421712583,19,1.23776502936002,0.806275300494306,-0.149347746473414,1.08434027855351,0.870696132433985,2.5649803816386,-2.85278383386121,0.000117310635537533,0.0101505442083839,0.33463215271582,0.0136970844950752,19
0.104511649595577,1.55396560308762,1.76431827721288e-05,1,0.70095800942101,0.610738272514751,0.569316272213811,1.2879233513211,1.81280120626301,0.791207992983643,1,3.55758249724506,3.69033682447882,3.43774563426677,0.48775190611453,2.5012955968661,3.4594949122779,1,3.27570272001022,3.37617939862215,0.973116098327588,0.533433379728857,2.72407179895924,88.2250303287884,299.888954964846,489.189075428233,35.2890666728626,0.56960510179737,1,0.943141548245014,0.707321827350277,0.806522939596117,0.993986495734965,0.790551094474901,1.02872127873091,0.376299328542113,0.332361921271331,0.573929002051985,0.61661522712699,0.166388026960656,0.583882060246903,0.592387409091586,0.67089840808208,0.430468985505838,0.300628551411099,0.0695215452575087,137.018021741912,20,1.11765281105929,0.730779995996692,-0.14918499407508,1.07042237478502,0.626886973009371,3.24392270577606,-1.1387231670885,0.000261942033945224,0.0276981931822242,0.997347415528503,0.141734980491022,20
1.17283184960216,1.65843912292473,2.29885501134347e-05,1,0.863284807068514,1.05950237029703,1.15367060360943,1.830458850164,0.58363742785473,0.577320803450806,1,0.493841481931323,0.775686737782563,1.67189385648799,0.279721243266551,3.44742900835313,0.396861005791738,1,2.27143555243242,1.59150485298863,3.14186865971628,0.691444021572891,0.522500520867753,32.3819420033146,232.608260549793,409.232705315863,95.9474873649617,3.787939870278,1,1.04147281443756,0.638335277251881,0.74058866121385,1.44957277315577,0.676946974075037,1.44289056914506,2.25789874067899,0.74902840981811,0.717321458374109,1.02700311271738,7.99709426385787,0.446881973181322,0.241742828475504,1.11202130246068,0.385581741670843,0.441504716083,0.340711773045329,141.251444862269,21,1.2658004466886,0.795483122307035,-0.131648431146994,1.98645536247179,0.209645714965204,3.16976684535417,-2.59967365349439,0.000402868906368455,0.0380368945368775,2.83660029854205,0.250299118444046,21
0.18860889966144,1.35298909342523,8.72136080713126e-06,1,0.797207613738622,1.46232025034844,1.67935846883166,1.65543148681885,1.62756149500826,0.521371145752674,1,0.35770174890128,0.436240779725287,0.934428473777838,3.38901628509926,1.60604368662895,3.44821501865463,1,1.01711909217466,3.23090963476901,2.42031825390999,2.1615184587141,0.771010560355562,84.6507439589362,102.292053323319,200.647556538768,37.3682445439246,0.313462429880417,1,1.46898679322103,0.827801081047409,0.851594247645822,1.39084688889443,1.4928238971837,0.877252783623575,0.873463721763113,1.12960854851776,1.2036961286404,0.757087691244236,7.72974319542511,4.10951305567678,0.547686533178509,0.300597558973311,0.5257464590507,0.40812374755413,0.376639539314808,85.1391131285859,22,0.70960091312346,0.887541091467822,-0.132565312012902,1.17928061495908,0.194177690054042,2.29927846194783,-2.62761335456714,0.000797941810067328,0.042321106873194,0.390276674582655,0.467449974269929,22
7.11966293130613,1.43943796932092,1.67236653478775e-05,1,1.56910187916988,1.5582482828571,1.60943384762162,1.17468197410273,0.761066857100904,0.546924766873825,1,0.592409161796004,3.44786849499544,2.06734383190153,0.332955200449529,3.78260777066698,0.255176087709377,1,0.276560695200261,0.430500062257366,0.953108554420045,3.96848396756663,3.73289838152725,70.0239260607386,143.829610903493,110.907901089182,52.069349976182,2.72971681575111,1,1.38237901212269,1.26120415214019,1.22255340350451,0.945424646021357,1.47741244523304,1.43210817543934,3.21356494355987,1.74103384396938,4.79196019296437,0.762424262614907,0.12086914002374,2.21308600742454,0.331145579869917,0.87665889426842,0.494732623228478,0.111849475495521,0.283500063428462,140.665421841591,23,1.1202678277156,0.836403257524155,-0.146108079210919,1.11831312583434,0.94200862355589,3.000098613507,-1.12532747016014,0.000211397964325192,0.0473624905026774,2.08267017266929,0.0980074725183182,23
3.55174450173533,1.52504041458097,2.40950935152498e-05,1,0.56459832900092,1.02241705944343,1.82956510722291,1.5153076753404,1.63109643919309,0.593895751697983,1,0.627568176851156,1.27663798019413,1.26625568786719,2.68167454442271,0.915500387423734,0.543499000691785,1,2.76468459942291,0.329556159882461,2.20283446123748,2.17279441297633,2.00715573843704,53.956274030831,261.807208313589,191.365975889603,5.55274591532813,0.25558567798136,1,0.830062798894995,1.39615163515068,1.37013235337038,0.665865412572769,1.07652397346942,1.01138975656284,0.320926769326567,2.56685203883142,3.55440634892254,1.79523449546256,8.60823277117385,4.81390075942191,0.290090351231748,0.436134870058718,0.313455220540998,0.495165785835105,0.123142576863882,85.2440500498992,24,0.713387039466017,1.0367043038972,-0.147465893505098,1.38932717770575,0.258662875553173,2.88217670217651,-1.61686436226541,0.000623456387245197,0.0414676519793547,2.19165802942095,0.0704041872546002,24
6.79588860672054,1.78010510171963,1.65248658596159e-06,1,1.53167905948663,1.56300316723749,0.503231835529659,0.980571780166619,0.578700536480644,1.99472270380928,1,3.62619522984962,2.18232086331693,1.21955913438322,0.724406688439591,1.41357749567964,2.90019945961763,1,0.300449609024733,1.8757401785787,0.39187913215302,1.70808312800756,0.929051794258248,47.5564172036032,184.761412843775,172.220790333551,60.705845747023,1.08462766073364,1,1.33277788691674,0.775798938755525,0.91459863732864,1.48114370564073,1.48314644737949,1.89791793645815,0.525313751272672,0.817741113229227,4.72400896248926,0.684664533539714,5.05303109736933,0.218176835355588,0.413013920061248,0.586668546773256,0.32836379647272,0.468952471370897,0.321191039829061,113.123601704349,25,1.07262455034171,1.19784892998193,-0.138148280301581,1.37205895757757,0.975077241012106,2.37425956343272,-1.13307261994286,0.000136583663827407,0.00406316092847129,0.714511233760402,0.0329660967333972,25
0.761984269210006,1.24402385219023,1.89275074933668e-05,1,1.1586774219652,0.64018227429055,0.582383287652017,0.689513261732629,1.9017688545739,1.82268946057739,1,0.596199338064276,2.35060247268961,0.289558061269504,2.07626758686945,3.12598025352586,0.380174471370976,1,0.32399166942189,1.62009723306813,0.326267467246247,0.718300499804597,0.275619367828447,81.8031086032113,144.640008062444,423.014423789637,7.90750006368135,1.56373511711385,1,0.680292880075705,0.956460836483352,0.753123966490956,0.722481284395235,0.801072583009505,0.799116062584686,1.76226798714519,2.45253077142832,0.83749836458819,0.731520455496867,4.40278303348619,3.3867901035694,0.367184728334479,1.62288723185939,0.399653536389714,0.256171558842771,0.390053753204797,139.716009837091,26,1.0016433305505,0.964487757936753,-0.131742176132192,1.03715425761716,0.0401963149586287,2.73541411851707,-1.66123902023913,0.000879349770799685,0.00148170033281249,0.876896619223332,0.0944277885242502,26
8.58682363159771,1.39782131186196,1.58336739843656e-06,1,0.683853466045403,0.706515788166591,1.45767153493529,1.29460774369798,0.563762979455074,0.934675730724976,1,2.67407467866062,1.1758022056304,3.57657414508482,1.20351230108875,0.42387828040942,0.556749096144591,1,0.251543126611766,3.00975074071532,1.36326040897616,0.319602321760979,0.428090855866462,82.8580166051763,103.807539458745,333.581723878717,92.4451947267456,2.23173575282829,1,1.4091314627798,0.857267400674386,0.60152868031329,1.14476700403518,1.37447689391701,0.787893069601043,0.961987908300536,1.92887270178305,4.13147796230461,1.73605554691773,0.899403658796246,0.422992142814531,0.342953109747659,1.30353257968805,0.641341429060538,0.311495344207074,0.438028638609404,96.5749544956509,27,0.758611710096887,1.07386428657378,-0.132165243133252,1.91047304175575,0.481845703023533,2.26734343324337,-2.43813453302699,0.000912098713379864,0.0420583905568429,1.85245539745653,0.157268768961989,27
